Date,County,Total_Cases,Negatives,Deaths
2020-04-20,Berks,1945,3948,74
2020-04-20,Blair,14,637,0
2020-04-20,Bradford,25,391,1
2020-04-20,Bucks,1812,5742,90
2020-04-20,Butler,161,1801,5
2020-04-20,Cambria,19,499,1
2020-04-20,Cameron,1,19,0
2020-04-20,Carbon,144,781,9
2020-04-20,Centre,73,605,1
2020-04-20,Chester,883,3994,44
2020-04-20,Clarion,18,376,1
2020-04-20,Clearfield,11,327,0
2020-04-20,Clinton,11,109,0
2020-04-20,Columbia,208,194,7
2020-04-20,Crawford,16,549,0
2020-04-20,Cumberland,186,904,4
2020-04-20,Dauphin,386,2396,9
2020-04-20,Delaware,2484,6398,99
2020-04-20,Elk,2,118,0
2020-04-20,Erie,60,1335,0
2020-04-20,Fayette,67,1354,3
2020-04-20,Forest,7,21,0
2020-04-20,Franklin,115,2174,0
2020-04-20,Fulton,2,54,0
2020-04-20,Greene,25,324,0
2020-04-20,Huntingdon,13,179,0
2020-04-20,Indiana,53,439,4
2020-04-20,Jefferson,3,255,0
2020-04-20,Juniata,72,69,0
2020-04-20,Lackawanna,646,1573,41
2020-04-20,Lancaster,1236,5808,66
2020-04-20,Lawrence,59,531,5
2020-04-20,Lebanon,502,1972,5
2020-04-20,Lehigh,2245,5792,33
2020-04-20,Luzerne,1767,3399,36
2020-04-20,Lycoming,40,775,0
2020-04-20,McKean,4,123,0
2020-04-20,Mercer,59,500,1
2020-04-20,Mifflin,20,523,0
2020-04-20,Monroe,970,2061,39
2020-04-20,Montgomery,3040,12304,184
2020-04-20,Montour,48,2931,0
2020-04-20,Northampton,1469,4868,36
2020-04-20,Northumberland,73,274,0
2020-04-20,Perry,20,119,1
2020-04-20,Philadelphia,9038,20477,262
2020-04-20,Pike,304,982,9
2020-04-20,Potter,4,55,0
2020-04-20,Schuylkill,267,1473,5
2020-04-20,Snyder,28,128,1
2020-04-20,Somerset,19,336,0
2020-04-20,Sullivan,1,24,0
2020-04-20,Susquehanna,66,177,4
2020-04-20,Tioga,14,175,1
2020-04-20,Union,28,412,0
2020-04-20,Venango,6,189,0
2020-04-20,Warren,1,135,0
2020-04-20,Washington,83,1553,2
2020-04-20,Wayne,85,402,3
2020-04-20,Westmoreland,286,3481,16
2020-04-20,Wyoming,17,77,1
2020-04-20,York,493,5360,6
2020-04-19,Adams,80,1173,1
2020-04-19,Allegheny,1035,11162,50
2020-04-19,Armstrong,38,448,2
2020-04-19,Beaver,288,1609,32
2020-04-19,Bedford,15,102,1
2020-04-19,Berks,1898,3883,65
2020-04-19,Blair,13,634,0
2020-04-19,Bradford,25,369,1
2020-04-19,Bucks,1722,5527,84
2020-04-19,Butler,161,1756,5
2020-04-19,Cambria,19,496,1
2020-04-19,Cameron,1,19,0
2020-04-19,Carbon,140,766,8
2020-04-19,Centre,73,596,1
2020-04-19,Chester,839,3902,42
2020-04-19,Clarion,18,371,1
2020-04-19,Clearfield,11,322,0
2020-04-19,Clinton,11,103,0
2020-04-19,Columbia,202,174,6
2020-04-19,Crawford,16,547,0
2020-04-19,Cumberland,182,867,4
2020-04-19,Dauphin,368,2351,9
2020-04-19,Delaware,2405,6232,90
2020-04-19,Elk,2,117,0
2020-04-19,Erie,58,1303,0
2020-04-19,Fayette,66,1328,3
2020-04-19,Forest,7,21,0
2020-04-19,Franklin,111,2131,0
2020-04-19,Fulton,2,52,0
2020-04-19,Greene,24,322,0
2020-04-19,Huntingdon,13,180,0
2020-04-19,Indiana,51,426,4
2020-04-19,Jefferson,2,246,0
2020-04-19,Juniata,70,67,0
2020-04-19,Lackawanna,636,1521,41
2020-04-19,Lancaster,1188,5663,60
2020-04-19,Lawrence,59,521,5
2020-04-19,Lebanon,484,1923,4
2020-04-19,Lehigh,2203,5693,32
2020-04-19,Luzerne,1741,3223,34
2020-04-19,Lycoming,37,750,0
2020-04-19,McKean,4,123,0
2020-04-19,Mercer,59,439,1
2020-04-19,Mifflin,20,516,0
2020-04-19,Monroe,963,2034,38
2020-04-19,Montgomery,2913,11970,164
2020-04-19,Montour,48,2924,0
2020-04-19,Northampton,1441,4788,36
2020-04-19,Northumberland,67,263,0
2020-04-19,Perry,20,112,1
2020-04-19,Philadelphia,8764,19928,240
2020-04-19,Pike,301,964,8
2020-04-19,Potter,4,51,0
2020-04-19,Schuylkill,261,1450,5
2020-04-19,Snyder,27,120,1
2020-04-19,Somerset,18,323,0
2020-04-19,Sullivan,1,22,0
2020-04-19,Susquehanna,63,167,3
2020-04-19,Tioga,14,169,1
2020-04-19,Union,27,407,0
2020-04-19,Venango,6,188,0
2020-04-19,Warren,1,133,0
2020-04-19,Washington,82,1514,2
2020-04-19,Wayne,84,380,3
2020-04-19,Westmoreland,284,3382,16
2020-04-19,Wyoming,17,73,1
2020-04-19,York,481,5234,6
2020-04-18,Adams,74,1144,1
2020-04-18,Allegheny,1009,10870,47
2020-04-18,Armstrong,36,442,2
2020-04-18,Beaver,278,1603,31
2020-04-18,Bedford,14,88,1
2020-04-18,Berks,1748,3691,40
2020-04-18,Blair,13,605,0
2020-04-18,Bradford,24,367,0
2020-04-18,Bucks,1619,5291,75
2020-04-18,Butler,160,1738,5
2020-04-18,Cambria,17,445,1
2020-04-18,Cameron,1,19,0
2020-04-18,Carbon,136,744,8
2020-04-18,Centre,73,588,1
2020-04-18,Chester,796,3772,36
2020-04-18,Clarion,18,370,1
2020-04-18,Clearfield,9,314,0
2020-04-18,Clinton,11,96,0
2020-04-18,Columbia,184,146,4
2020-04-18,Crawford,16,543,0
2020-04-18,Cumberland,176,825,4
2020-04-18,Dauphin,343,2284,9
2020-04-18,Delaware,2317,6047,77
2020-04-18,Elk,2,109,0
2020-04-18,Erie,58,1271,0
2020-04-18,Fayette,66,1311,3
2020-04-18,Forest,7,21,0
2020-04-18,Franklin,106,2073,0
2020-04-18,Fulton,2,52,0
2020-04-18,Greene,24,317,0
2020-04-18,Huntingdon,12,177,0
2020-04-18,Indiana,47,410,4
2020-04-18,Jefferson,2,240,0
2020-04-18,Juniata,66,62,0
2020-04-18,Lackawanna,620,1466,35
2020-04-18,Lancaster,1113,5476,36
2020-04-18,Lawrence,60,513,5
2020-04-18,Lebanon,458,1864,4
2020-04-18,Lehigh,2141,5561,29
2020-04-18,Luzerne,1712,3113,32
2020-04-18,Lycoming,36,723,0
2020-04-18,McKean,4,122,0
2020-04-18,Mercer,57,428,1
2020-04-18,Mifflin,19,516,0
2020-04-18,Monroe,943,1997,34
2020-04-18,Montgomery,2781,11567,106
2020-04-18,Montour,49,2917,0
2020-04-18,Northampton,1396,4682,29
2020-04-18,Northumberland,67,247,0
2020-04-18,Perry,20,109,1
2020-04-18,Philadelphia,8502,19417,136
2020-04-18,Pike,295,923,8
2020-04-18,Potter,4,50,0
2020-04-18,Schuylkill,254,1411,5
2020-04-18,Snyder,27,119,1
2020-04-18,Somerset,17,289,0
2020-04-18,Sullivan,1,20,0
2020-04-18,Susquehanna,59,156,1
2020-04-18,Tioga,14,166,1
2020-04-18,Union,27,401,0
2020-04-18,Venango,6,183,0
2020-04-18,Warren,1,130,0
2020-04-18,Washington,79,1492,2
2020-04-18,Wayne,84,360,2
2020-04-18,Westmoreland,280,3269,13
2020-04-18,Wyoming,16,70,1
2020-04-18,York,463,5064,4
2020-04-17,Adams,70,1118,1
2020-04-17,Allegheny,947,10199,43
2020-04-17,Armstrong,32,424,2
2020-04-17,Beaver,178,1478,15
2020-04-17,Bedford,13,83,1
2020-04-17,Berks,1537,3432,34
2020-04-17,Blair,14,589,0
2020-04-17,Bradford,20,334,0
2020-04-17,Bucks,1524,5139,64
2020-04-17,Butler,157,1682,5
2020-04-17,Cambria,14,432,1
2020-04-17,Cameron,1,19,0
2020-04-17,Carbon,118,722,7
2020-04-17,Centre,73,570,1
2020-04-17,Chester,739,3606,30
2020-04-17,Clarion,18,362,0
2020-04-17,Clearfield,9,303,0
2020-04-17,Clinton,10,87,0
2020-04-17,Columbia,166,117,3
2020-04-17,Crawford,16,531,0
2020-04-17,Cumberland,154,761,4
2020-04-17,Dauphin,311,2178,7
2020-04-17,Delaware,2226,5825,73
2020-04-17,Elk,2,107,0
2020-04-17,Erie,48,1213,0
2020-04-17,Fayette,66,1263,3
2020-04-17,Forest,7,21,0
2020-04-17,Franklin,89,2009,0
2020-04-17,Fulton,2,51,0
2020-04-17,Greene,24,299,0
2020-04-17,Huntingdon,12,173,0
2020-04-17,Indiana,45,390,3
2020-04-17,Jefferson,2,231,0
2020-04-17,Juniata,63,51,0
2020-04-17,Lackawanna,592,1386,30
2020-04-17,Lancaster,1030,5217,35
2020-04-17,Lawrence,59,490,5
2020-04-17,Lebanon,424,1778,2
2020-04-17,Lehigh,2092,5441,29
2020-04-17,Luzerne,1668,2960,31
2020-04-17,Lycoming,32,689,0
2020-04-17,McKean,4,108,0
2020-04-17,Mercer,56,391,1
2020-04-17,Mifflin,17,491,0
2020-04-17,Monroe,929,1952,29
2020-04-17,Montgomery,2684,11330,97
2020-04-17,Montour,48,2854,0
2020-04-17,Northampton,1335,4550,27
2020-04-17,Northumberland,60,218,0
2020-04-17,Perry,18,101,1
2020-04-17,Philadelphia,8138,18755,136
2020-04-17,Pike,290,900,8
2020-04-17,Potter,4,46,0
2020-04-17,Schuylkill,244,1375,4
2020-04-17,Snyder,25,112,1
2020-04-17,Somerset,15,277,0
2020-04-17,Sullivan,1,19,0
2020-04-17,Susquehanna,58,147,1
2020-04-17,Tioga,14,153,1
2020-04-17,Union,26,391,0
2020-04-17,Venango,6,177,0
2020-04-17,Warren,1,125,0
2020-04-17,Washington,75,1320,1
2020-04-17,Wayne,81,344,2
2020-04-17,Westmoreland,249,3107,13
2020-04-17,Wyoming,16,59,1
2020-04-17,York,443,4870,4
2020-04-16,Adams,67,1088,1
2020-04-16,Allegheny,925,9939,38
2020-04-16,Armstrong,32,401,1
2020-04-16,Beaver,168,1451,14
2020-04-16,Bedford,11,79,1
2020-04-16,Berks,1419,3306,31
2020-04-16,Blair,13,580,0
2020-04-16,Bradford,19,325,0
2020-04-16,Bucks,1407,4921,56
2020-04-16,Butler,154,1619,5
2020-04-16,Cambria,14,378,1
2020-04-16,Cameron,1,19,0
2020-04-16,Carbon,113,705,6
2020-04-16,Centre,73,562,0
2020-04-16,Chester,699,3485,28
2020-04-16,Clarion,17,360,0
2020-04-16,Clearfield,9,294,0
2020-04-16,Clinton,8,78,0
2020-04-16,Columbia,146,91,3
2020-04-16,Crawford,16,521,0
2020-04-16,Cumberland,137,724,4
2020-04-16,Dauphin,287,2110,7
2020-04-16,Delaware,1999,5656,69
2020-04-16,Elk,2,104,0
2020-04-16,Erie,46,1168,0
2020-04-16,Fayette,60,1226,3
2020-04-16,Forest,7,20,0
2020-04-16,Franklin,80,1932,0
2020-04-16,Fulton,2,50,0
2020-04-16,Greene,24,286,0
2020-04-16,Huntingdon,12,168,0
2020-04-16,Indiana,44,375,2
2020-04-16,Jefferson,2,220,0
2020-04-16,Juniata,56,48,0
2020-04-16,Lackawanna,559,1323,28
2020-04-16,Lancaster,970,5013,33
2020-04-16,Lawrence,55,473,5
2020-04-16,Lebanon,380,1697,2
2020-04-16,Lehigh,1999,5291,28
2020-04-16,Luzerne,1611,2824,28
2020-04-16,Lycoming,30,657,0
2020-04-16,McKean,4,104,0
2020-04-16,Mercer,50,376,0
2020-04-16,Mifflin,15,470,0
2020-04-16,Monroe,898,1896,29
2020-04-16,Montgomery,2544,11054,89
2020-04-16,Montour,48,2751,0
2020-04-16,Northampton,1296,4437,25
2020-04-16,Northumberland,60,191,0
2020-04-16,Perry,17,99,1
2020-04-16,Philadelphia,7684,18034,134
2020-04-16,Pike,276,859,7
2020-04-16,Potter,4,44,0
2020-04-16,Schuylkill,236,1350,4
2020-04-16,Snyder,24,102,1
2020-04-16,Somerset,14,252,0
2020-04-16,Sullivan,1,18,0
2020-04-16,Susquehanna,49,141,1
2020-04-16,Tioga,13,145,1
2020-04-16,Union,25,373,0
2020-04-16,Venango,6,171,0
2020-04-16,Warren,1,122,0
2020-04-16,Washington,73,1287,1
2020-04-16,Wayne,77,333,2
2020-04-16,Westmoreland,240,3038,13
2020-04-16,Wyoming,14,53,1
2020-04-16,York,393,4691,4
2020-04-15,Adams,64,0,1
2020-04-15,Allegheny,904,0,26
2020-04-15,Armstrong,29,0,1
2020-04-15,Beaver,158,0,14
2020-04-15,Bedford,9,0,1
2020-04-15,Berks,1335,0,28
2020-04-15,Blair,12,0,0
2020-04-15,Bradford,19,0,0
2020-04-15,Bucks,1300,0,51
2020-04-15,Butler,150,0,5
2020-04-15,Cambria,14,0,1
2020-04-15,Cameron,1,0,0
2020-04-15,Carbon,112,0,6
2020-04-15,Centre,72,0,0
2020-04-15,Chester,658,0,25
2020-04-15,Clarion,16,0,0
2020-04-15,Clearfield,9,0,0
2020-04-15,Clinton,8,0,0
2020-04-15,Columbia,131,0,3
2020-04-15,Crawford,16,0,0
2020-04-15,Cumberland,131,0,4
2020-04-15,Dauphin,271,0,5
2020-04-15,Delaware,1882,0,59
2020-04-15,Elk,2,0,0
2020-04-15,Erie,42,0,0
2020-04-15,Fayette,58,0,3
2020-04-15,Forest,5,0,0
2020-04-15,Franklin,78,0,0
2020-04-15,Fulton,2,0,0
2020-04-15,Greene,23,0,0
2020-04-15,Huntingdon,12,0,0
2020-04-15,Indiana,43,0,1
2020-04-15,Jefferson,2,0,0
2020-04-15,Juniata,47,0,0
2020-04-15,Lackawanna,527,0,26
2020-04-15,Lancaster,914,0,29
2020-04-15,Lawrence,55,0,5
2020-04-15,Lebanon,349,0,2
2020-04-15,Lehigh,1922,0,25
2020-04-15,Luzerne,1567,0,27
2020-04-15,Lycoming,30,0,0
2020-04-15,McKean,4,0,0
2020-04-15,Mercer,47,0,0
2020-04-15,Mifflin,15,0,0
2020-04-15,Monroe,872,0,28
2020-04-15,Montgomery,2475,0,82
2020-04-15,Montour,44,0,0
2020-04-15,Northampton,1251,0,25
2020-04-15,Northumberland,56,0,0
2020-04-15,Perry,17,0,1
2020-04-15,Philadelphia,7347,0,132
2020-04-15,Pike,268,0,7
2020-04-15,Potter,4,0,0
2020-04-15,Schuylkill,212,0,3
2020-04-15,Snyder,24,0,1
2020-04-15,Somerset,14,0,0
2020-04-15,Sullivan,1,0,0
2020-04-15,Susquehanna,40,0,1
2020-04-15,Tioga,13,0,1
2020-04-15,Union,23,0,0
2020-04-15,Venango,6,0,0
2020-04-15,Warren,1,0,0
2020-04-15,Washington,71,0,1
2020-04-15,Wayne,75,0,2
2020-04-15,Westmoreland,237,0,11
2020-04-15,Wyoming,13,0,0
2020-04-15,York,381,0,4
2020-04-14,Adams,63,0,1
2020-04-14,Allegheny,893,0,24
2020-04-14,Armstrong,28,0,1
2020-04-14,Beaver,156,0,14
2020-04-14,Bedford,5,0,1
2020-04-14,Berks,1247,0,27
2020-04-14,Blair,11,0,0
2020-04-14,Bradford,19,0,0
2020-04-14,Bucks,1222,0,40
2020-04-14,Butler,143,0,5
2020-04-14,Cambria,14,0,1
2020-04-14,Cameron,1,0,0
2020-04-14,Carbon,103,0,3
2020-04-14,Centre,70,0,0
2020-04-14,Chester,621,0,20
2020-04-14,Clarion,16,0,0
2020-04-14,Clearfield,9,0,0
2020-04-14,Clinton,8,0,0
2020-04-14,Columbia,125,0,3
2020-04-14,Crawford,16,0,0
2020-04-14,Cumberland,124,0,4
2020-04-14,Dauphin,249,0,5
2020-04-14,Delaware,1806,0,45
2020-04-14,Elk,2,0,0
2020-04-14,Erie,41,0,0
2020-04-14,Fayette,58,0,3
2020-04-14,Forest,5,0,0
2020-04-14,Franklin,69,0,0
2020-04-14,Fulton,2,0,0
2020-04-14,Greene,23,0,0
2020-04-14,Huntingdon,11,0,0
2020-04-14,Indiana,43,0,0
2020-04-14,Jefferson,2,0,0
2020-04-14,Juniata,43,0,0
2020-04-14,Lackawanna,501,0,24
2020-04-14,Lancaster,865,0,26
2020-04-14,Lawrence,51,0,4
2020-04-14,Lebanon,328,0,2
2020-04-14,Lehigh,1803,0,23
2020-04-14,Luzerne,1523,0,26
2020-04-14,Lycoming,29,0,0
2020-04-14,McKean,4,0,0
2020-04-14,Mercer,44,0,0
2020-04-14,Mifflin,16,0,0
2020-04-14,Monroe,847,0,27
2020-04-14,Montgomery,2354,0,76
2020-04-14,Montour,44,0,0
2020-04-14,Northampton,1176,0,25
2020-04-14,Northumberland,48,0,0
2020-04-14,Perry,17,0,1
2020-04-14,Philadelphia,7121,0,131
2020-04-14,Pike,256,0,6
2020-04-14,Potter,4,0,0
2020-04-14,Schuylkill,200,0,2
2020-04-14,Snyder,24,0,1
2020-04-14,Somerset,13,0,0
2020-04-14,Sullivan,1,0,0
2020-04-14,Susquehanna,32,0,1
2020-04-14,Tioga,13,0,1
2020-04-14,Union,23,0,0
2020-04-14,Venango,6,0,0
2020-04-14,Warren,1,0,0
2020-04-14,Washington,70,0,1
2020-04-14,Wayne,70,0,1
2020-04-14,Westmoreland,231,0,6
2020-04-14,Wyoming,11,0,0
2020-04-14,York,371,0,3
2020-04-13,Adams,56,0,1
2020-04-13,Allegheny,876,0,21
2020-04-13,Armstrong,28,0,1
2020-04-13,Beaver,153,0,13
2020-04-13,Bedford,5,0,1
2020-04-13,Berks,1150,0,21
2020-04-13,Blair,11,0,0
2020-04-13,Bradford,19,0,0
2020-04-13,Bucks,1177,0,36
2020-04-13,Butler,143,0,4
2020-04-13,Cambria,14,0,1
2020-04-13,Cameron,1,0,0
2020-04-13,Carbon,102,0,3
2020-04-13,Centre,70,0,0
2020-04-13,Chester,593,0,17
2020-04-13,Clarion,16,0,0
2020-04-13,Clearfield,9,0,0
2020-04-13,Clinton,8,0,0
2020-04-13,Columbia,113,0,3
2020-04-13,Crawford,16,0,0
2020-04-13,Cumberland,122,0,3
2020-04-13,Dauphin,240,0,4
2020-04-13,Delaware,1712,0,40
2020-04-13,Elk,2,0,0
2020-04-13,Erie,39,0,0
2020-04-13,Fayette,57,0,3
2020-04-13,Forest,5,0,0
2020-04-13,Franklin,66,0,0
2020-04-13,Fulton,1,0,0
2020-04-13,Greene,23,0,0
2020-04-13,Huntingdon,11,0,0
2020-04-13,Indiana,43,0,0
2020-04-13,Jefferson,2,0,0
2020-04-13,Juniata,39,0,0
2020-04-13,Lackawanna,459,0,21
2020-04-13,Lancaster,828,0,24
2020-04-13,Lawrence,51,0,4
2020-04-13,Lebanon,284,0,2
2020-04-13,Lehigh,1747,0,19
2020-04-13,Luzerne,1446,0,21
2020-04-13,Lycoming,28,0,0
2020-04-13,McKean,3,0,0
2020-04-13,Mercer,43,0,0
2020-04-13,Mifflin,17,0,0
2020-04-13,Monroe,816,0,24
2020-04-13,Montgomery,2285,0,65
2020-04-13,Montour,39,0,0
2020-04-13,Northampton,1130,0,23
2020-04-13,Northumberland,40,0,0
2020-04-13,Perry,17,0,1
2020-04-13,Philadelphia,6810,0,127
2020-04-13,Pike,221,0,6
2020-04-13,Potter,4,0,0
2020-04-13,Schuylkill,192,0,2
2020-04-13,Snyder,23,0,1
2020-04-13,Somerset,13,0,0
2020-04-13,Sullivan,1,0,0
2020-04-13,Susquehanna,31,0,1
2020-04-13,Tioga,14,0,1
2020-04-13,Union,21,0,0
2020-04-13,Venango,6,0,0
2020-04-13,Warren,1,0,0
2020-04-13,Washington,69,0,0
2020-04-13,Wayne,67,0,1
2020-04-13,Westmoreland,228,0,6
2020-04-13,Wyoming,12,0,0
2020-04-13,York,331,0,3
2020-04-12,Adams,48,0,1
2020-04-12,Allegheny,857,0,19
2020-04-12,Armstrong,27,0,1
2020-04-12,Beaver,145,0,13
2020-04-12,Bedford,5,0,1
2020-04-12,Berks,1035,0,20
2020-04-12,Blair,10,0,0
2020-04-12,Bradford,18,0,0
2020-04-12,Bucks,1107,0,32
2020-04-12,Butler,133,0,4
2020-04-12,Cambria,13,0,1
2020-04-12,Cameron,1,0,0
2020-04-12,Carbon,102,0,3
2020-04-12,Centre,70,0,0
2020-04-12,Chester,562,0,17
2020-04-12,Clarion,15,0,0
2020-04-12,Clearfield,9,0,0
2020-04-12,Clinton,8,0,0
2020-04-12,Columbia,106,0,3
2020-04-12,Crawford,15,0,0
2020-04-12,Cumberland,110,0,3
2020-04-12,Dauphin,229,0,4
2020-04-12,Delaware,1594,0,39
2020-04-12,Elk,2,0,0
2020-04-12,Erie,39,0,0
2020-04-12,Fayette,54,0,3
2020-04-12,Forest,5,0,0
2020-04-12,Franklin,64,0,0
2020-04-12,Fulton,1,0,0
2020-04-12,Greene,23,0,0
2020-04-12,Huntingdon,10,0,0
2020-04-12,Indiana,40,0,0
2020-04-12,Jefferson,2,0,0
2020-04-12,Juniata,38,0,0
2020-04-12,Lackawanna,427,0,20
2020-04-12,Lancaster,772,0,24
2020-04-12,Lawrence,49,0,4
2020-04-12,Lebanon,270,0,1
2020-04-12,Lehigh,1684,0,18
2020-04-12,Luzerne,1411,0,17
2020-04-12,Lycoming,23,0,0
2020-04-12,McKean,2,0,0
2020-04-12,Mercer,40,0,0
2020-04-12,Mifflin,12,0,0
2020-04-12,Monroe,795,0,23
2020-04-12,Montgomery,2164,0,63
2020-04-12,Montour,29,0,0
2020-04-12,Northampton,1082,0,23
2020-04-12,Northumberland,37,0,0
2020-04-12,Perry,16,0,1
2020-04-12,Philadelphia,6352,0,128
2020-04-12,Pike,212,0,6
2020-04-12,Potter,4,0,0
2020-04-12,Schuylkill,188,0,2
2020-04-12,Snyder,20,0,1
2020-04-12,Somerset,12,0,0
2020-04-12,Sullivan,1,0,0
2020-04-12,Susquehanna,25,0,1
2020-04-12,Tioga,13,0,1
2020-04-12,Union,19,0,0
2020-04-12,Venango,6,0,0
2020-04-12,Warren,1,0,0
2020-04-12,Washington,68,0,0
2020-04-12,Wayne,63,0,1
2020-04-12,Westmoreland,223,0,6
2020-04-12,Wyoming,9,0,0
2020-04-12,York,307,0,3
2020-04-11,Adams,44,0,1
2020-04-11,Allegheny,836,0,19
2020-04-11,Armstrong,26,0,1
2020-04-11,Beaver,143,0,13
2020-04-11,Bedford,5,0,1
2020-04-11,Berks,930,0,19
2020-04-11,Blair,10,0,0
2020-04-11,Bradford,18,0,0
2020-04-11,Bucks,1051,0,29
2020-04-11,Butler,128,0,3
2020-04-11,Cambria,13,0,1
2020-04-11,Cameron,1,0,0
2020-04-11,Carbon,98,0,3
2020-04-11,Centre,69,0,0
2020-04-11,Chester,532,0,15
2020-04-11,Clarion,15,0,0
2020-04-11,Clearfield,9,0,0
2020-04-11,Clinton,7,0,0
2020-04-11,Columbia,99,0,2
2020-04-11,Crawford,15,0,0
2020-04-11,Cumberland,105,0,3
2020-04-11,Dauphin,213,0,3
2020-04-11,Delaware,1510,0,39
2020-04-11,Elk,2,0,0
2020-04-11,Erie,39,0,0
2020-04-11,Fayette,50,0,3
2020-04-11,Forest,5,0,0
2020-04-11,Franklin,59,0,0
2020-04-11,Fulton,1,0,0
2020-04-11,Greene,23,0,0
2020-04-11,Huntingdon,10,0,0
2020-04-11,Indiana,40,0,0
2020-04-11,Jefferson,1,0,0
2020-04-11,Juniata,38,0,0
2020-04-11,Lackawanna,392,0,20
2020-04-11,Lancaster,698,0,23
2020-04-11,Lawrence,46,0,4
2020-04-11,Lebanon,232,0,1
2020-04-11,Lehigh,1620,0,16
2020-04-11,Luzerne,1372,0,17
2020-04-11,Lycoming,20,0,0
2020-04-11,McKean,2,0,0
2020-04-11,Mercer,38,0,0
2020-04-11,Mifflin,10,0,0
2020-04-11,Monroe,774,0,22
2020-04-11,Montgomery,2053,0,60
2020-04-11,Montour,29,0,0
2020-04-11,Northampton,1039,0,23
2020-04-11,Northumberland,31,0,0
2020-04-11,Perry,16,0,1
2020-04-11,Philadelphia,6022,0,130
2020-04-11,Pike,208,0,6
2020-04-11,Potter,4,0,0
2020-04-11,Schuylkill,179,0,2
2020-04-11,Snyder,16,0,1
2020-04-11,Somerset,10,0,0
2020-04-11,Sullivan,1,0,0
2020-04-11,Susquehanna,23,0,2
2020-04-11,Tioga,12,0,1
2020-04-11,Union,14,0,0
2020-04-11,Venango,6,0,0
2020-04-11,Warren,1,0,0
2020-04-11,Washington,66,0,0
2020-04-11,Wayne,57,0,1
2020-04-11,Westmoreland,218,0,6
2020-04-11,Wyoming,8,0,0
2020-04-11,York,293,0,3
2020-04-10,Adams,43,0,1
2020-04-10,Allegheny,788,0,18
2020-04-10,Armstrong,22,0,0
2020-04-10,Beaver,139,0,13
2020-04-10,Bedford,3,0,0
2020-04-10,Berks,720,0,12
2020-04-10,Blair,9,0,0
2020-04-10,Bradford,16,0,0
2020-04-10,Bucks,958,0,26
2020-04-10,Butler,123,0,3
2020-04-10,Cambria,11,0,1
2020-04-10,Cameron,1,0,0
2020-04-10,Carbon,93,0,3
2020-04-10,Centre,61,0,0
2020-04-10,Chester,485,0,9
2020-04-10,Clarion,10,0,0
2020-04-10,Clearfield,8,0,0
2020-04-10,Clinton,6,0,0
2020-04-10,Columbia,81,0,2
2020-04-10,Crawford,13,0,0
2020-04-10,Cumberland,96,0,2
2020-04-10,Dauphin,199,0,2
2020-04-10,Delaware,1377,0,30
2020-04-10,Elk,2,0,0
2020-04-10,Erie,36,0,0
2020-04-10,Fayette,49,0,1
2020-04-10,Forest,5,0,0
2020-04-10,Franklin,57,0,0
2020-04-10,Fulton,1,0,0
2020-04-10,Greene,21,0,0
2020-04-10,Huntingdon,8,0,0
2020-04-10,Indiana,26,0,0
2020-04-10,Jefferson,1,0,0
2020-04-10,Juniata,30,0,0
2020-04-10,Lackawanna,346,0,18
2020-04-10,Lancaster,648,0,21
2020-04-10,Lawrence,45,0,3
2020-04-10,Lebanon,218,0,1
2020-04-10,Lehigh,1562,0,16
2020-04-10,Luzerne,1325,0,15
2020-04-10,Lycoming,18,0,0
2020-04-10,McKean,1,0,0
2020-04-10,Mercer,36,0,0
2020-04-10,Mifflin,11,0,0
2020-04-10,Monroe,752,0,19
2020-04-10,Montgomery,1889,0,50
2020-04-10,Montour,29,0,0
2020-04-10,Northampton,994,0,21
2020-04-10,Northumberland,29,0,0
2020-04-10,Perry,16,0,1
2020-04-10,Philadelphia,5521,0,110
2020-04-10,Pike,190,0,6
2020-04-10,Potter,3,0,0
2020-04-10,Schuylkill,164,0,1
2020-04-10,Snyder,12,0,1
2020-04-10,Somerset,10,0,0
2020-04-10,Sullivan,1,0,0
2020-04-10,Susquehanna,22,0,2
2020-04-10,Tioga,11,0,0
2020-04-10,Union,12,0,0
2020-04-10,Venango,5,0,0
2020-04-10,Warren,1,0,0
2020-04-10,Washington,66,0,0
2020-04-10,Wayne,53,0,0
2020-04-10,Westmoreland,202,0,5
2020-04-10,Wyoming,6,0,0
2020-04-10,York,283,0,3
2020-04-09,Adams,38,0,1
2020-04-09,Allegheny,759,0,12
2020-04-09,Armstrong,20,0,0
2020-04-09,Beaver,129,0,13
2020-04-09,Bedford,4,0,0
2020-04-09,Berks,616,0,8
2020-04-09,Blair,6,0,0
2020-04-09,Bradford,15,0,0
2020-04-09,Bucks,871,0,23
2020-04-09,Butler,113,0,2
2020-04-09,Cambria,10,0,1
2020-04-09,Cameron,1,0,0
2020-04-09,Carbon,83,0,2
2020-04-09,Centre,59,0,0
2020-04-09,Chester,425,0,7
2020-04-09,Clarion,8,0,0
2020-04-09,Clearfield,7,0,0
2020-04-09,Clinton,4,0,0
2020-04-09,Columbia,65,0,2
2020-04-09,Crawford,13,0,0
2020-04-09,Cumberland,88,0,2
2020-04-09,Dauphin,180,0,2
2020-04-09,Delaware,1222,0,26
2020-04-09,Elk,2,0,0
2020-04-09,Erie,32,0,0
2020-04-09,Fayette,45,0,1
2020-04-09,Forest,5,0,0
2020-04-09,Franklin,52,0,0
2020-04-09,Fulton,1,0,0
